identifiant;nom_etablissement;annee_emission;milieu;polluant;quantite;unite
0006802298;SAS TARNAISE DES PANNEAUX;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);57100000;kg/an
0006802385;BOUYER LEROUX site de COLOMIERS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24400000;kg/an
0006802412;SETMI;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);242000000;kg/an
0006802449;NUTRIBIO;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14600000;kg/an
0006802505;ARKEMA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);42800000;kg/an
0006802657;Centrale de Cogénération SETHELEC de Graulhet;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);28900000;kg/an
0006802726;SUEZ RV ENERGIE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);26500000;kg/an
0006802899;RANGUEIL ENERGIE SERVICES;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18400000;kg/an
0006803147;CONSTELLATION UTILITES SERVICES;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24400000;kg/an
0006804213;Cogénération ARKEMA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);26200000;kg/an
0006900013;EDF SEI;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);235000000;kg/an
0007000436;HEINEKEN ENTREPRISE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10500000;kg/an
0007000540;BLEDINA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14000000;kg/an
0007000699;Communauté d'Agglomération ARTOIS COMM;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);71400000;kg/an
0007000745;AHLSTROM Specialities;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16700000;kg/an
0007000761;AGC FRANCE SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);175000000;kg/an
0007000861;MAGNESITA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14100000;kg/an
0007000874;CHAUX ET DOLOMIES DU BOULONNAIS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);517000000;kg/an
0007001004;INOVA OPERATIONS SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);112000000;kg/an
0007001023;ENERGIE GRAND LITTORAL;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12800000;kg/an
0007001045;CARGILL HAUBOURDIN SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);81000000;kg/an
0007001055;SEVELNORD;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16700000;kg/an
0007001779;GRTgaz - Station de Taisnières;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);78400000;kg/an
0007002309;GRTgaz - Station de Pitgam;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20900000;kg/an
0007002546;ROQUETTE Frères;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);577000000;kg/an
0007002964;BORALEX Blendecques SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);52800000;kg/an
0007100049;ALBIOMA ALG Centrale thermique;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);943000000;kg/an
0007100121;ALBIOMA Bois Rouge;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);872000000;kg/an
0007201205;Grand Poitiers communauté urbaine;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);40000000;kg/an
0007201328;RHODIA OPERATIONS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21300000;kg/an
0007201450;PLACOPLATRE (PLACO SAINT-GOBAIN);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24800000;kg/an
0007201508;MONIER;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16100000;kg/an
0007201656;Groupe THIOLLET;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21100000;kg/an
0007203207;CHU;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10100000;kg/an
0007203654;UVE/UIOM CDA de La Rochelle (SETRADONYX);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19200000;kg/an
0007204930;DALKIA (ex-ESYS-MONTENAY);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13200000;kg/an
0007205805;UIOM CYCLERGIE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21900000;kg/an
0007402241;UNITE PLACOPLATRE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);80300000;kg/an
0007402253;SGD SA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);58100000;kg/an
0007402258;SIAAP;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);29900000;kg/an
0007402278;EDF TAC ARRIGHI;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25600000;kg/an
0007402281;SNC Cogé VITRY;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);219000000;kg/an
0007402355;SIAAPMarne Aval;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16300000;kg/an
0010000670;DALKIA France;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11400000;kg/an
0010300065;NOVOCERAM SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12700000;kg/an
0010400106;DALKIA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);37100000;kg/an
0010500024;SUEZ RV Borde Matin ISDND et ISDI;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);39100000;kg/an
0018300005;CYDEL- UTVE ARC IRIS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);197000000;kg/an
0022100006;ALBIOMA LE MOULE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);516000000;kg/an
0022100013;ELECTRICITE DE FRANCE JYS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);93000000;kg/an
0022100014;Centrale EDF de St Barthelemy;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);79900000;kg/an
0022100015;ELECTRICITE DE FRANCE St Martin;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);113000000;kg/an
0022100016;ENERGIES ANTILLES;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);39500000;kg/an
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12200000;kg/an
0022200016;EDF SEI - PK;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);208000000;kg/an
0022200044;SARA raffinerie;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);80200000;kg/an
0005100494;NOVABION;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13000000;kg/an
0005101524;EJ Picardie;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);29800000;kg/an
0005200721;UCVA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);21000000;kg/an
0005201789;SIVOM des cantons du pays de Born;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);40700000;kg/an
0005205987;BIL TA GARBI (Syndicat Mixte);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17200000;kg/an
0005206306;BOUYER LEROUX;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);37900000;kg/an
0005701401;IPC Petroleum France;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15800000;kg/an
0005702721;SAICA PAPER EL;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);69200000;kg/an
0006000348;PANNEAUX DE CORREZE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);44100000;kg/an
0006501121;REP;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);137000000;kg/an
0006802369;unité d'incinération des boues (ASTEO);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14200000;kg/an
0007001279;ENGIE Thermique France - Centrale DK6;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);3885000000;kg/an
0007003322;RYSSEN ALCOOLS SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24800000;kg/an
0007100036;Distillerie Riviere du Mat;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12900000;kg/an
0010001801;VALCANTE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);82100000;kg/an
0010003902;COVED;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10500000;kg/an
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22200000;kg/an
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25500000;kg/an
0005701421;CRISTAL UNION;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);242000000;kg/an
0005702355;UNILIN SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);258000000;kg/an
0005702761;AUREADE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);90200000;kg/an
0005802180;OREADE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);192000000;kg/an
0006207853;GAZEL ENERGIE GENERATION;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);104000000;kg/an
0006304244;COGESTAR 3;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22500000;kg/an
0006404835;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);185000000;kg/an
0006509507;SUEZ RV Ile-de-France;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17300000;kg/an
0006804076;SOCLI;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20500000;kg/an
0006806388;Syndicat Mixte Trifyl;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30200000;kg/an
0007000633;VTFR Tuberie d'Aulnoye;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13200000;kg/an
0007100063;ILEVA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);26300000;kg/an
0007201774;THEBAULT SIB;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10700000;kg/an
0010300176;COVED ENVIRONNEMENT;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17700000;kg/an
0018200148;MONIER  Massia ex LAFARGE COUVERTURE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27100000;kg/an
0006506763;CAPOULADE (Décharge d'Isles-les-Meldeuse;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);28300000;kg/an
0006400876;Métropole Aix-Marseille Provence;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);30800000;kg/an
0005105839;SYNTHOMER (ex HEXION MOMENTIVE);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);13700000;kg/an
0005207519;BIOENERGIE DU SUD OUEST;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);33100000;kg/an
0005501580;CDL SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24300000;kg/an
0005514051;COGESTAR 3;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32500000;kg/an
0005702992;CRISTANOL;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);39000000;kg/an
0005702999;SAIPOL;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32500000;kg/an
0005803187;TEREOS STARCH & SWEETENERS LBN;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);186000000;kg/an
0006207572;INEOS Polymers SARRALBE SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);125000000;kg/an
0007207394;Suez RV SUD OUEST;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11900000;kg/an
0010400392;SITOM NORD-ISERE (NOUVELLE UNITE);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);159000000;kg/an
0010600822;Einstein - ELM Opérations;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);22400000;kg/an
0012700046;SYTEVOM;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);34300000;kg/an
0022300001;ALBIOMA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);52600000;kg/an
0005703186;MONIER SA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10300000;kg/an
0006301068;ERENA (ENGIE RESEAUX);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);16900000;kg/an
0006401122;METROPOLE AMP  ISDND ARBOIS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25400000;kg/an
0006405412;GDF SUEZ THERMIQUE FRANCE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);509000000;kg/an
0006502906;VERMILION REP;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14800000;kg/an
0006512368;EDF TAC VAIRES SUR MARNE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32800000;kg/an
0006900014;EDF SEI;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);118000000;kg/an
0007000662;BAUDELET HOLDING;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);34200000;kg/an
0007004138;SA  ALPHAGLASS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);48600000;kg/an
0007403734;ENERTHERM;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);47000000;kg/an
0007404300;ISSY URBASER ENERGIE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);383000000;kg/an
0018300685;AMETYST;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24900000;kg/an
0025200084;TERREAL;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18100000;kg/an
0005202525;VERMILION REP S.A.S.;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11800000;kg/an
0005702038;MALTERIES SOUFFLET et AGRICULTURE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);24400000;kg/an
0005802301;AIR LIQUIDE HYDROGENE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);224000000;kg/an
0006104980;BOUYER LEROUX;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);18300000;kg/an
0006208086;Seev;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);19200000;kg/an
0006300931;CARGILL FRANCE SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25100000;kg/an
0006305094;SAINT GOBAIN ISOVER;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);27600000;kg/an
0006400150;CENTRE HOSPITALIER INTERCOMMUNAL TOULON;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10900000;kg/an
0006404837;EveRé SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);399000000;kg/an
0006805963;TERREAL COLOMIERS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);29800000;kg/an
0007004733;MINAKEM DUNKERQUE PRODUCTION;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11300000;kg/an
0028100042;PONT SUR SAMBRE POWER;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);658000000;kg/an
0022100371;ENERGIPOLE Esperance;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);10900000;kg/an
0005208848;DALKIA FRANCE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);358000000;kg/an
0005209347;SOBEGI SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);187000000;kg/an
0005602391;CLERVIA S.A.S;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);12300000;kg/an
0006304981;WIENERBERGER SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);15800000;kg/an
0006305026;SPEM - ETF;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);613000000;kg/an
0006407117;ENGIE  Thermique France;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);575000000;kg/an
0006513201;EDF TAC MONTEREAU;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);188000000;kg/an
0006806581;KNAUF INSULATION LANNEMEZAN SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);31400000;kg/an
0007208217;DANISCO (DUPONT) - Usine de Melle (EDF);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);26100000;kg/an
0010009453;BBES;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);32200000;kg/an
0056101541;ATEMAX FRANCE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);28500000;kg/an
0005601749;TOTAL DIRECT ENERGIE CENTRALE ELECTRIQUE BAYET;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);586000000;kg/an
0006103703;FRESENIUS MEDICAL CARE SMAD;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);14700000;kg/an
0006410379;INEOS DERIVATIVES LAVERA;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);36800000;kg/an
0007201208;TIMAC AGRO;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11700000;kg/an
0010010029;ICT FRANCE SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20400000;kg/an
0005201914;SERIPANNEAUX;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);20400000;kg/an
0006003649;SDCL/DALKIA FRANCE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);79000000;kg/an
0006107420;ORGANOM;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);28900000;kg/an
0006110901;DROME ENERGIE SERVICES;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);110000000;kg/an
0006200776;ARCELORMITTAL CF;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);25200000;kg/an
0006208313;Total direct Energie centrale électrique Toul;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);500000000;kg/an
0006410873;KEM ONE;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);11600000;kg/an
0022100032;SRMG (SUCRERIE MARIE-GALANTE);2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);17700000;kg/an
0006900568;EDF PEI Bf2;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);527000000;kg/an
0007101355;EDF-PEI SAS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);600000000;kg/an
0010010929;DALKIA BIOMASSE ORLEANS;2020;Air;Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse);72700000;kg/an
